name,category_id
Heating Pads,13347
Hot Water Bottles,13348
Microwavable Heat Pads,13349
Joint & Muscle Pain Relief,13339
Joint & Muscle Pain Relief Medications,13350
Joint & Muscle Pain Relief Treatments,13351
Joint & Muscle Pain Relief Rubs,13352
Menstrual Pain Relief,13340
Migraine Relief,13341
Non-aspirin Pain Relievers,13342
Acetaminophen,13353
Ibuprofen,13354
Naproxen Sodium,13355
Pain Relief Homeopathic Remedies,13343
Urinary Tract Infection Treatments,13344
Respiratory Aids & Accessories,13185
CPAP Accessories,13356
Oxygen Accessories,13357
Tracheostomy Care Kits,13358
Sleep & Snoring Aids,13186
Sleep Masks,13359
Sleep Sound Machines,13360
Sleeping Disorder Nasal Strips,13361
Snore Reducing Aids,13362
Snore Reduction Chin Strips,13363
Smoking Cessation Products,13187
Nicotine Gums & Lozenges,13364
Nicotine Patches,13365
Smokeless Inhalers,13366
Women's Health Care Products,13188
Menopause Medications & Treatments,13367
Yeast Infection Treatments,13368
Home Use Medical Supplies & Equipment,13148
"Activity, Health & Wellness Monitors",13369
Athletic & Aviation Pulse Oximeters,13377
Bathroom Scales,13378
Digital Bathroom Scales,13386
Mechanical Bathroom Scales,13387
Blood Pressure Monitors,13379
Arm Blood Pressure Monitors,13388
Automatic Arm Blood Pressure Monitors,13390
Manual Arm Blood Pressure Monitors,13391
Wrist Blood Pressure Monitors,13389
Body Composition Monitors,13380
Body Fat Monitors,13381
Breathing Trainers & Monitors,13382
Health Alert & Monitoring Systems,13383
Health Care Thermometers,13384
Basal Thermometers,13392
Ear Thermometers,13393
Oral Thermometers,13394
Rectal Thermometers,13395
Ketone Testing & Monitoring,13385
Ketone Breath Meters,13396
Ketone Test Strips,13397
"Braces, Splints & Supports",13370
"Arm, Hand & Finger Supports",13398
Arm Supports,13406
Elbow Braces,13407
Finger Splints,13408
Hand & Wrist Supports & Splints,13409
Arthritis Gloves,13399
Athletic Tapes & Wraps,13400
"Back, Neck & Shoulder Supports",13401
Back Braces,13410
Lumbar Supports,13411
Shoulder Supports & Immobilizers,13412
Chest Supports,13402
Hip & Waist Supports,13403
Kinesiology Recovery Tapes,13404
Leg & Foot Supports,13405
Ankle Braces,13413
Bunion Splints,13414
Calf & Shin Supports,13415
Foot Supports,13416
Fracture & Cast Boots,13417
Knee Braces,13418
Plantar Fasciitis Braces & Supports,13419
Thigh Supports,13420
Cloth Face Masks & Accessories,13371
Cloth Face Masks,13421
Sanitary Mask Filters,13422
Sanitary Mask Strap Extenders,13423
Funeral Products,13372
Home Medical Tests,13373
Home Drug Tests,13424
Home Alcohol Tests,13427
Home Cocaine Tests,13428
Home Ecstasy Drug Tests,13429
Home Marijuana Tests,13430
Home Multidrug Tests,13431
Personal Breathalyzers,13432
Home Family Planning Tests,13425
Fertility Tests & Indicators,13433
Ovulation Tests,13434
Pregnancy Tests,13435
Home Health Tests,13426
Genetic Tests,13436
Home Cholesterol Tests,13437
Home Colorectal Disease Tests,13438
Home HIV Tests,13439
Home Urinary Tract Infection Tests,13440
Medical Compression Garments,13374
Medical Compression Arm Sleeves,13441
Medical Compression Socks,13442
Medical Compression Stockings,13443
Medical Compression Tights,13444
Mobility & Daily Living Aids,13375
Adaptive Bed Assistance Products,13445
Bed Transfer Boards,13455
Bed Wedges & Body Positioners,13456
Bedside Showers & Tubs,13457
Contoured Support Pillows,13458
Leg Positioner Pillows,13459
Medical Bed Safety & Assisting Rails,13460
Neck & Cervical Pillows,13461
Overbed Tables,13462
Pressure Mattresses & Pumps,13463
Specialty Medical Pillows,13464
Wedge & Body Positioner Covers,13465
"Bathroom Safety, Aids & Accessories",13446
Bath & Shower Aids,13466
Bath & Shower Grab Bars,13479
Bath & Shower Safety Mats,13480
Bath & Shower Safety Seating & Transfer Benches,13481
Bathtub Lifts,13482
Bathtub Safety Rails,13483
Bath & Shower Cast & Wound Covers,13467
Bedpans & Urinals,13468
Bedpans,13484
Female Urinals,13485
Male Urinals,13486
Bedside Shampoo Basins & Trays,13469
Commodes & Liners,13470
Bedside Commode Liners,13487
Bedside Commodes,13488
Daily Living Foot & Nail Care Aids,13471
Daily Living Hair Dryer Aids,13472
Daily Living Lotion Application Aids,13473
Daily Living Tube Squeezing Aids,13474
Long Handled Hair Brushes & Combs,13475
Rinse-Free Body Cleansers & Wipes,13476
Rinse-Free Body Cleansers,13489
Rinse-Free Body Wipes,13490
Sitz Baths,13477
Toilet Assistance & Safety Aids,13478
Daily Living Toilet Tissue Aids,13491
Raised Toilet Seats,13492
Toilet Assistance Cushions,13493
Toilet Assistance Steps,13494
Toilet Safety Frames & Rails,13495
Daily Living Dressing Aids,13447
Daily Living Dressing Aid Sticks,13496
Daily Living Shoe Fastener & Lace Aids,13497
Daily Living Sock & Stocking Aids,13498
Daily Living Zipper Pulls & Button Hooks,13499
Daily Living Eating & Drinking Aids,13448
Adaptive Drinking Straws,13500
Daily Living Cups & Glasses,13501
Daily Living Dinnerware,13502
Daily Living Utensils & Holders,13503
Dining Clothing Protectors,13504
Plate Guards,13505
"Hearing Aids, Amplifiers & Accessories",13449
Hearing Aid & Amplifier Dryers & Cleaners,13506
Hearing Aid & Amplifier Cleaning Kits,13511
Hearing Aid & Amplifier Dryers,13512
Hearing Aid & Amplifier Earwax Guards,13507
Hearing Aid Batteries & Chargers,13508
Hearing Aid Domes,13509
Hearing Amplifiers,13510
Low Strength Aids,13450
Grip Aids,13513
Low Strength Card Playing Aids,13514
Low Strength Scissors,13515
Mouth Sticks,13516
Mobility Aids & Equipment,13451
"Canes, Crutches & Accessories",13517
Cane & Crutch Feet & Tips,13525
Crutch Accessories,13526
Crutch Handgrips,13530
Crutch Pads,13531
Crutches,13527
Walking Cane Accessories,13528
Cane Flashlights,13532
Cane Holders,13533
Cane Ice Attachments,13534
Cane Wrist Straps,13535
Walking Canes,13529
Leg & Thigh Lifters,13518
Lift Chairs,13519
Lifting Cushions,13520
Stair Lifts,13521
Standing Aids & Supports,13522
"Walkers, Rollators & Accessories",13523
Rolling Walkers,13536
Standard Walkers,13537
Walker & Rollator Accessory Sets,13538
Walker & Rollator Cup Holders,13539
Walker & Rollator Seat & Roller Bar Covers,13540
Walker Accessories,13541
"Walker & Rollator Baskets, Organizers & Pouches",13542
Walker & Rollator Replacement Wheels,13543
Walker & Rollator Ski Glides & Pads,13544
Walker & Rollator Trays,13545
"Wheelchairs, Mobility Scooters & Accessories",13524
Power Scooter Accessories,13546
Powered Mobility Scooters,13547
Wheelchair & Mobility Scooter Accessories & Parts,13548
Wheelchair & Mobility Scooter Arm Rests,13551
Wheelchair & Mobility Scooter Automotive Carrier Racks,13552
Wheelchair & Mobility Scooter Covers,13553
Wheelchair & Mobility Scooter Foot & Leg Rests,13554
Wheelchair & Mobility Scooter Lifts,13555
Wheelchair & Mobility Scooter Oxygen Tank Holders,13556
Wheelchair & Mobility Scooter Replacement Batteries,13557
Wheelchair & Mobility Scooter Seat Belts,13558
Wheelchair & Mobility Scooter Tires & Wheels,13559
Wheelchair Accessories,13549
Wheelchair & Mobility Scooter Backs,13560
Wheelchair & Mobility Scooter Cushions,13561
Wheelchair & Mobility Scooter Lap Trays,13562
Wheelchair Bags & Baskets,13563
Wheelchairs,13550
Attendant & Transport Wheelchairs,13564
Bathroom Wheelchairs,13565
Electric Wheelchairs,13566
Self-Propelled Wheelchairs,13567
Reaching Aids,13452
Threshold & Wheelchair Ramps,13453
Threshold Ramps,13568
Wheelchair Ramps,13569
Visual Impairment Aids,13454
Big Button & Amplified Telephones,13570
Braille Aids,13571
Low Vision Clocks & Watches,13572
Magnifiers,13573
Visual Impairment Writing Aids,13574
Occupational & Physical Therapy Aids,13376
Exercise Putty,13575
Hip Replacement Recovery Kits,13576
Muscle Stimulators & Accessories,13577
Physical Therapy Arm Exercisers,13578
Physical Therapy Hand Exercisers,13579
Physical Therapy Leg Exercisers,13580
Sensory Motor Aids,13581
Speech & Communication Aids,13582
Traction Equipment,13583
Household Supplies,13149
Air Freshener Supplies,13584
Air Freshener Sprays,13596
Charcoal Air Purifying Bags,13597
Electric Air Fresheners,13598
Dishwashing Supplies,13585
Dish Scouring Pads,13599
Dish Soap,13600
Dishwasher Detergent,13601
Dishwasher Rinse Aids,13602
Household Batteries,13586
12V Batteries,13603
3.7V Batteries,13604
3V Batteries,13605
6V Batteries,13606
9V Batteries,13607
A Batteries,13608
AA Batteries,13609
AAA Batteries,13610
AAAA Batteries,13611
C Batteries,13612
Coin & Button Cell Batteries,13613
D Batteries,13614
Household Cleaning,13587
All-Purpose Household Cleaners,13615
Bathroom Cleaners,13616
Household Lime & Rust Removers,13629
Household Mold & Mildew Removers,13630
Household Soap Scum Removers,13631
Household Toilet Cleaners,13632
Multipurpose Bathroom Cleaners,13633
Chemical Drain Openers,13617
Disinfectant Sprays & Liquids,13618
Glass Cleaners,13619
Household Carpet Cleaners,13620
Household Carpet Cleaners & Deodorizers,13621
Household Carpet Deodorizers,13634
Household Carpet Machine Detergents,13635
Household Carpet Spot Cleaning Sprays,13636
Household Carpet Stain Precleaners,13637
Household Cleaning Metal Polishes,13622
Household Disinfectant Wipes,13623
Household Floor Cleaners,13624
Household Upholstery Cleaners,13625
Household Fabric Upholstery Cleaners,13638
Household Leather Upholstery Cleaners,13639
Kitchen Cleaners,13626
Dishwasher & Garbage Disposal Cleaners,13640
Household Dishwasher Cleaners,13646
Household Garbage Disposal Cleaners,13647
Household Cooktop Cleaners,13641
Household Degreasers,13642
Household Kitchen Stone Surface Cleaners,13643
Household Oven & Grill Cleaners,13644
Household Stainless Steel Surface Cleaners,13645
Septic Tank Treatments,13627
Wood Polish & Care,13628
"Wood Conditioners, Waxes & Oils",13648
Wood Polish,13649
Wood Scratch Covers & Removers,13650
Household Cleaning Tools,13588
Dusting Tools,13651
Feather Dusters,13660
"Household Brooms, Dustpans & Accessories",13652
Household Brooms,13661
Household Angle Brooms,13663
Household Hand Brooms,13664
Household Push Brooms,13665
Household Sweeping Parts & Accessories,13662
Household Dustpans,13666
Household Cleaning Brushes,13653
Household Cleaning Gloves,13654
Household Cleaning Sponges,13655
"Household Mops, Buckets & Accessories",13656
Household Mop Buckets,13667
Household Mops & Bucket Sets,13668
Household Wet Mops,13669
Household Dust Mops,13671
Household Sponge Mops,13672
Household String Mops,13673
Mopping Accessories,13670
Household Replacement Mop Pads,13674
Mop Handles,13675
Mop Heads & Sponges,13676
Mop Refill Sponges,13677
Mop Replacement Heads,13678
Household Squeegees,13657
Household Surfaces Scouring Pads & Sticks,13658
Reuseable Cleaning Cloths,13659
Indoor Insect & Pest Control,13589
Indoor Insect & Pest Control Sprays,13679
Indoor Ultrasonic Insect & Pest Repellers,13680
Laundry Supplies,13590
Dryer Balls,13681
Dryer Sheets,13682
Fabric Deodorizer,13683
Household Washing Machine Cleaners,13684
Laundry Bleach,13685
Laundry Detergent,13686
Laundry Detergent Pacs & Tablets,13691
Liquid Laundry Detergent,13692
Powder Laundry Detergent,13693
Laundry Stain Removers,13687
Lint Removers,13688
Liquid Fabric Softener,13689
Starch & Anti-static Sprays,13690
Lighters & Matches,13591
Butane Fuel,13694
Flints & Wicks,13695
Lighter Fluid,13696
Lighter Gift Sets & Starter Kits,13697
Lighter Pouches,13698
Lighters,13699
Matches,13700
Paper & Plastic Household Supplies,13592
Disposable Drinkware,13701
Disposable Cups,13709
Disposable Drinking Straws,13710
Disposable Shot Glasses,13711
Disposable Stemware,13712
Disposable Household Food Storage,13702
Aluminum Foil Wrap,13713
Disposable Food Storage Bags,13714
Disposable Food Storage Containers,13715
Household Plastic Wrap,13716
Disposable Napkins,13703
"Disposable Plates, Bowls & Cutlery",13704
Disposable Bowls,13717
Disposable Forks,13718
Disposable Knives,13719
Disposable Plates,13720
Disposable Spoons,13721
Disposable Sporks,13722
Paper Facial Tissues,13705
Box Tissues,13723
Pocket Tissues,13724
Paper Towels,13706
"Toilet Paper, Wipes & Sprays",13707
Personal Cleansing Wipes,13725
Toilet Paper,13726
Toilet Paper Sprays,13727
"Trash, Compost & Lawn Bags",13708
Disposable Compost Bags,13728
Disposable Lawn & Leaf Bags,13729
Trash Bags,13730
"Tissues, Toilet Paper & Sprays",13593
Tobacco-Related Products,13594
Cigar Accessories & Humidors,13731
Cigar Cases,13736
Cigar Clips & Stands,13737
Cigar Cutters,13738
Cigar Humidor Humidifiers,13739
Cigar Humidor Hygrometers,13740
Cigar Humidors,13741
Cigar Punches,13742
Cigarette Accessories,13732
Cigarette Cases & Dispensers,13743
Cigarette Filters,13744
Cigarette Holders,13745
Cigarette Machines,13746
Cigarette Papers & Tubes,13747
Cigarette Rolling Trays,13748
Hookahs & Accessories,13733
Hookah Bowls,13749
Hookah Charcoal,13750
Hookah Hoses,13751
Hookahs,13752
Tobacco Grinders,13734
Tobacco Pipes & Accessories,13735
Tobacco Pipe Bags & Pouches,13753
Tobacco Pipe Cleaners,13754
Tobacco Pipe Screens,13755
Tobacco Pipe Stands,13756
Tobacco Pipes,13757
Toothpicks,13595
Sexual Wellness Products,13150
Adult Sex Toys & Games,13758
Sex Games,13765
Sex Toys,13766
Anal Sex Toys,13767
Anal Plugs,13776
Male Masturbators,13768
Nipple Toys,13769
Nipple Sucker Toys,13777
Penis Rings,13770
Sex Dolls,13771
Sex Toys - Enema Products,13772
Sex Toys - Machines & Devices,13773
Sex Toys - Pumps & Enlargers,13774
Vibrators,13775
Clitoral Vibrators,13778
Couple Vibrators,13779
Finger Vibrators,13780
Bondage Gear & Accessories,13759
"Bondage Paddles, Whips & Ticklers",13781
Sex Toys - S&M Paddles,13784
Sex Toys - S&M Whips,13785
Bondage Restraints,13782
Chastity Devices,13783
Safer Sex Products,13760
Condoms,13786
Female Birth Control Products,13787
Sexual Lubricants,13788
Sensual Delights,13761
Edible Sensual Delights,13789
Erotic Massagers & Vibrators,13790
"Erotic Massage Gels, Lotions & Oils",13791
Erotic Massage Gels,13793
Erotic Massage Kits,13792
Sex Furniture,13762
Sex Swings,13794
Sex Novelties,13763
Sexual Enhancers,13764
Sports Nutrition Products,13151
Amino Acid Nutritional Supplements,13795
Acetyl-L-Carnitine Nutritional Supplements,13806
Branched Chain Amino Acids Nutritional Supplements,13807
Carnitine Nutritional Supplements,13808
Creatine Nutritional Supplements,13809
L-Arginine Nutritional Supplements,13810
L-Glutamine Nutritional Supplements,13811
L-Lysine Nutritional Supplements,13812
Sports Nutrition Bars,13796
Sports Nutrition Endurance & Energy Bars,13813
Sports Nutrition Food Bars,13814
Sports Nutrition Protein Bars,13815
Sports Nutrition Endurance & Energy Products,13797
Sports Nutrition Endurance & Energy Candy & Mints,13816
Sports Nutrition Endurance & Energy Chews & Gels,13817
Sports Nutrition Endurance & Energy Herbal Products,13818
Sports Nutrition Endurance & Energy Powders,13819
Sports Nutrition Endurance & Energy Shots,13820
Sports Nutrition Endurance & Energy Supplements,13821
Sports Nutrition Fat Burners & Thermogenics,13798
7-Keto Nutritional Supplements,13822
Sports Nutrition L-Carnitine Supplements,13823
Sports Nutrition Healthy Snacks & Beverages,13799
Sports Nutrition Breakfast Cereals,13824
Sports Nutrition Chips & Crisps Snacks,13825
Sports Nutrition Chocolate & Carob Snacks,13826
Sports Nutrition Cookies & Brownies,13827
Sports Nutrition Hydration Products,13800
Sports Nutrition Electrolyte Replacement Drinks,13828
Sports Nutrition Post Workout & Recovery Products,13801
Sports Nutrition Pre-Workout Products,13802
Sports Nutrition Nitric Oxide Boosters,13829
Sports Nutrition Pre-Workout Powders,13830
Sports Nutrition Protein,13803
Sports Nutrition Protein Powders,13831
Sports Nutrition Plant Protein Powders,13833
Sports Nutrition Hemp Protein Powders,13836
Sports Nutrition Pea Protein Powders,13837
Sports Nutrition Rice Protein Powders,13838
Sports Nutrition Soy Protein Powders,13839
Sports Nutrition Protein Powder Blends,13834
Sports Nutrition Whey Protein Powders,13835
Sports Nutrition Ready to Drink Protein,13832
Sports Nutrition Testosterone Boosters,13804
Sports Nutrition Weight Gainers,13805
Stationery & Gift Wrapping Supplies,13152
Gift Wrapping Supplies,13840
Gift Enclosure Cards,13842
Gift Wrap Bags,13843
Gift Wrap Bows,13844
Gift Wrap Boxes,13845
Gift Wrap Cellophane,13846
Gift Wrap Cellophane Bags,13847
Gift Wrap Crinkle & Filler Paper,13848
Gift Wrap Paper,13849
Gift Wrap Ribbons,13850
Gift Wrap Sets,13851
Gift Wrap Tags,13852
Gift Wrap Tissue,13853
Stationery,13841
Announcement Cards,13854
Blank Note Card Sets,13855
Fine Writing Instruments,13856
Stationery Notepads,13857
Vision Products,13153
Contact Lens Care Products,13858
Contact Lens Cases,13862
Contact Lens Cleaners,13863
Contact Lens Rewetting Drops,13864
Contact Lens Soaking Solutions,13865
Hard Contact Lens Care Products,13866
Eyeglass Care Products,13859
Eyeglass Cleaning Fluids,13867
Eyeglass Cleaning Tissues & Cloths,13868
Eyeglass Repair Kits,13869
Medical Eye Patches,13860
Reading Glasses,13861
Vitamins & Dietary Supplements,13154
Blended Vitamin & Mineral Supplements,13870
Herbal Supplements,13871
Alfalfa Herbal Supplements,13877
Aloe Vera Herbal Supplements,13878
Andrographis Paniculata,13879
Arjuna,13880
Artichoke Herbal Supplements,13881
Ashwagandha,13882
Astragalus Herbal Supplements,13883
Bacopa Monnieri,13884
Bilberry Herbal Supplements,13885
Black Cohosh Herbal Supplements,13886
Boswellia Serrata,13887
Cayenne Herbal Supplements,13888
Chamomile Herbal Supplements,13889
Chlorella Herbal Supplements,13890
Chlorophyll Herbal Supplements,13891
Cinnamon Herbal Supplement,13892
Cissus Quadrangularis,13893
Cranberry Herbal Supplements,13894
Curcumin Herbal Supplements,13895
Dong Quai Herbal Supplements,13896
Echinacea Herbal Supplements,13897
Edible Camphor,13898
Elderberry Herbal Supplements,13899
Evening Primrose Herbal Supplements,13900
Flaxseed Herbal Supplements,13901
Fruit Extract Supplements,13902
Garlic Herbal Supplements,13903
Ginger Herbal Supplements,13904
Ginkgo Biloba Herbal Supplements,13905
Ginseng Herbal Supplements,13906
Goldenseal Herbal Supplements,13907
Gotu Kola,13908
Grape Seed Extract Herbal Supplements,13909
